t, PE, KE, TE,q1, q2,
1.550625, 646.170975, 0.000345, 646.171320,-0.499866, 1.499299,
1.551250, 646.170700, 0.000342, 646.171041,-0.499870, 1.499302,
1.551875, 646.170424, 0.000339, 646.170763,-0.499875, 1.499306,
1.552500, 646.170149, 0.000336, 646.170485,-0.499879, 1.499309,
1.553125, 646.169875, 0.000333, 646.170207,-0.499883, 1.499313,
1.553750, 646.169600, 0.000330, 646.169930,-0.499888, 1.499316,
1.554375, 646.169326, 0.000327, 646.169653,-0.499892, 1.499320,
1.555000, 646.169053, 0.000324, 646.169377,-0.499897, 1.499323,
1.555625, 646.168780, 0.000321, 646.169100,-0.499901, 1.499327,
1.556250, 646.168507, 0.000318, 646.168824,-0.499905, 1.499331,
1.556875, 646.168234, 0.000314, 646.168549,-0.499909, 1.499334,
1.557500, 646.167962, 0.000311, 646.168274,-0.499914, 1.499338,
1.558125, 646.167691, 0.000308, 646.167999,-0.499918, 1.499341,
1.558750, 646.167420, 0.000305, 646.167725,-0.499922, 1.499345,
1.559375, 646.167149, 0.000302, 646.167451,-0.499926, 1.499348,
1.560000, 646.166879, 0.000299, 646.167178,-0.499930, 1.499352,
1.560625, 646.166609, 0.000296, 646.166905,-0.499935, 1.499356,
1.561250, 646.166340, 0.000293, 646.166633,-0.499939, 1.499359,
1.561875, 646.166071, 0.000289, 646.166361,-0.499943, 1.499363,
1.562500, 646.165803, 0.000286, 646.166089,-0.499947, 1.499366,
1.563125, 646.165535, 0.000283, 646.165818,-0.499951, 1.499370,
1.563750, 646.165268, 0.000280, 646.165548,-0.499955, 1.499374,
1.564375, 646.165002, 0.000277, 646.165278,-0.499959, 1.499377,
1.565000, 646.164736, 0.000274, 646.165009,-0.499963, 1.499381,
1.565625, 646.164470, 0.000270, 646.164741,-0.499967, 1.499384,
1.566250, 646.164205, 0.000267, 646.164473,-0.499971, 1.499388,
1.566875, 646.163941, 0.000264, 646.164205,-0.499975, 1.499392,
1.567500, 646.163677, 0.000261, 646.163938,-0.499979, 1.499395,
1.568125, 646.163414, 0.000258, 646.163672,-0.499983, 1.499399,
1.568750, 646.163152, 0.000255, 646.163407,-0.499987, 1.499402,
1.569375, 646.162890, 0.000251, 646.163142,-0.499990, 1.499406,
1.570000, 646.162629, 0.000248, 646.162877,-0.499994, 1.499410,
1.570625, 646.162369, 0.000245, 646.162614,-0.499998, 1.499413,
1.571250, 646.162109, 0.000242, 646.162351,-0.500002, 1.499417,
1.571875, 646.161850, 0.000239, 646.162089,-0.500006, 1.499421,
1.572500, 646.161592, 0.000236, 646.161827,-0.500009, 1.499424,
1.573125, 646.161334, 0.000233, 646.161566,-0.500013, 1.499428,
1.573750, 646.161077, 0.000229, 646.161306,-0.500017, 1.499431,
1.574375, 646.160821, 0.000226, 646.161047,-0.500020, 1.499435,
1.575000, 646.160565, 0.000223, 646.160788,-0.500024, 1.499439,
1.575625, 646.160310, 0.000220, 646.160531,-0.500028, 1.499442,
1.576250, 646.160056, 0.000217, 646.160273,-0.500031, 1.499446,
1.576875, 646.159803, 0.000214, 646.160017,-0.500035, 1.499450,
1.577500, 646.159551, 0.000211, 646.159762,-0.500038, 1.499453,
1.578125, 646.159299, 0.000208, 646.159507,-0.500042, 1.499457,
1.578750, 646.159048, 0.000205, 646.159253,-0.500045, 1.499460,
1.579375, 646.158798, 0.000202, 646.159000,-0.500049, 1.499464,
1.580000, 646.158549, 0.000199, 646.158748,-0.500052, 1.499468,
1.580625, 646.158300, 0.000196, 646.158496,-0.500055, 1.499471,
1.581250, 646.158053, 0.000193, 646.158245,-0.500059, 1.499475,
1.581875, 646.157806, 0.000190, 646.157996,-0.500062, 1.499478,
1.582500, 646.157560, 0.000187, 646.157747,-0.500066, 1.499482,
1.583125, 646.157315, 0.000184, 646.157499,-0.500069, 1.499486,
1.583750, 646.157070, 0.000181, 646.157251,-0.500072, 1.499489,
1.584375, 646.156827, 0.000178, 646.157005,-0.500075, 1.499493,
1.585000, 646.156584, 0.000175, 646.156760,-0.500079, 1.499496,
1.585625, 646.156343, 0.000173, 646.156515,-0.500082, 1.499500,
1.586250, 646.156102, 0.000170, 646.156272,-0.500085, 1.499504,
1.586875, 646.155862, 0.000167, 646.156029,-0.500088, 1.499507,
1.587500, 646.155623, 0.000164, 646.155787,-0.500091, 1.499511,
1.588125, 646.155385, 0.000161, 646.155546,-0.500094, 1.499514,
1.588750, 646.155148, 0.000159, 646.155306,-0.500097, 1.499518,
1.589375, 646.154912, 0.000156, 646.155067,-0.500100, 1.499521,
1.590000, 646.154676, 0.000153, 646.154829,-0.500103, 1.499525,
1.590625, 646.154442, 0.000151, 646.154592,-0.500106, 1.499529,
1.591250, 646.154208, 0.000148, 646.154356,-0.500109, 1.499532,
1.591875, 646.153976, 0.000145, 646.154121,-0.500112, 1.499536,
1.592500, 646.153745, 0.000143, 646.153887,-0.500115, 1.499539,
1.593125, 646.153514, 0.000140, 646.153654,-0.500118, 1.499543,
1.593750, 646.153284, 0.000138, 646.153422,-0.500121, 1.499546,
1.594375, 646.153056, 0.000135, 646.153191,-0.500124, 1.499550,
1.595000, 646.152828, 0.000133, 646.152961,-0.500127, 1.499553,
1.595625, 646.152602, 0.000130, 646.152732,-0.500129, 1.499557,
1.596250, 646.152376, 0.000128, 646.152504,-0.500132, 1.499560,
1.596875, 646.152151, 0.000125, 646.152276,-0.500135, 1.499564,
1.597500, 646.151928, 0.000123, 646.152050,-0.500137, 1.499567,
1.598125, 646.151705, 0.000120, 646.151825,-0.500140, 1.499571,
1.598750, 646.151483, 0.000118, 646.151602,-0.500143, 1.499574,
1.599375, 646.151263, 0.000116, 646.151379,-0.500145, 1.499578,
1.600000, 646.151043, 0.000114, 646.151157,-0.500148, 1.499581,
1.600625, 646.150825, 0.000111, 646.150936,-0.500150, 1.499585,
1.601250, 646.150607, 0.000109, 646.150716,-0.500153, 1.499588,
1.601875, 646.150391, 0.000107, 646.150498,-0.500155, 1.499592,
1.602500, 646.150175, 0.000105, 646.150280,-0.500158, 1.499595,
1.603125, 646.149961, 0.000103, 646.150064,-0.500160, 1.499599,
1.603750, 646.149748, 0.000100, 646.149848,-0.500163, 1.499602,
1.604375, 646.149536, 0.000098, 646.149634,-0.500165, 1.499606,
1.605000, 646.149324, 0.000096, 646.149421,-0.500168, 1.499609,
1.605625, 646.149114, 0.000094, 646.149209,-0.500170, 1.499613,
1.606250, 646.148905, 0.000092, 646.148998,-0.500172, 1.499616,
1.606875, 646.148697, 0.000090, 646.148788,-0.500174, 1.499619,
1.607500, 646.148491, 0.000088, 646.148579,-0.500177, 1.499623,
1.608125, 646.148285, 0.000087, 646.148371,-0.500179, 1.499626,
1.608750, 646.148080, 0.000085, 646.148165,-0.500181, 1.499630,
1.609375, 646.147876, 0.000083, 646.147959,-0.500183, 1.499633,
1.610000, 646.147674, 0.000081, 646.147755,-0.500185, 1.499636,
1.610625, 646.147473, 0.000079, 646.147552,-0.500187, 1.499640,
1.611250, 646.147272, 0.000078, 646.147350,-0.500190, 1.499643,
1.611875, 646.147073, 0.000076, 646.147149,-0.500192, 1.499647,
1.612500, 646.146875, 0.000074, 646.146949,-0.500194, 1.499650,
1.613125, 646.146678, 0.000073, 646.146751,-0.500196, 1.499653,
1.613750, 646.146482, 0.000071, 646.146553,-0.500198, 1.499657,
1.614375, 646.146287, 0.000069, 646.146357,-0.500199, 1.499660,
1.615000, 646.146094, 0.000068, 646.146162,-0.500201, 1.499663,
1.615625, 646.145901, 0.000066, 646.145968,-0.500203, 1.499667,
1.616250, 646.145710, 0.000065, 646.145775,-0.500205, 1.499670,
1.616875, 646.145520, 0.000063, 646.145583,-0.500207, 1.499673,
1.617500, 646.145331, 0.000062, 646.145393,-0.500209, 1.499677,
1.618125, 646.145143, 0.000060, 646.145203,-0.500211, 1.499680,
1.618750, 646.144956, 0.000059, 646.145015,-0.500212, 1.499683,
1.619375, 646.144770, 0.000058, 646.144828,-0.500214, 1.499686,
1.620000, 646.144586, 0.000056, 646.144642,-0.500216, 1.499690,
1.620625, 646.144402, 0.000055, 646.144457,-0.500217, 1.499693,
1.621250, 646.144220, 0.000054, 646.144274,-0.500219, 1.499696,
1.621875, 646.144039, 0.000053, 646.144092,-0.500221, 1.499700,
1.622500, 646.143859, 0.000051, 646.143911,-0.500222, 1.499703,
1.623125, 646.143680, 0.000050, 646.143731,-0.500224, 1.499706,
1.623750, 646.143503, 0.000049, 646.143552,-0.500225, 1.499709,
1.624375, 646.143326, 0.000048, 646.143374,-0.500227, 1.499712,
1.625000, 646.143151, 0.000047, 646.143198,-0.500228, 1.499716,
1.625625, 646.142977, 0.000046, 646.143023,-0.500230, 1.499719,
1.626250, 646.142804, 0.000045, 646.142848,-0.500231, 1.499722,
1.626875, 646.142632, 0.000044, 646.142676,-0.500233, 1.499725,
1.627500, 646.142461, 0.000043, 646.142504,-0.500234, 1.499728,
1.628125, 646.142291, 0.000042, 646.142333,-0.500235, 1.499732,
1.628750, 646.142123, 0.000041, 646.142164,-0.500237, 1.499735,
1.629375, 646.141956, 0.000040, 646.141996,-0.500238, 1.499738,
1.630000, 646.141790, 0.000039, 646.141829,-0.500239, 1.499741,
1.630625, 646.141625, 0.000039, 646.141663,-0.500240, 1.499744,
1.631250, 646.141461, 0.000038, 646.141499,-0.500242, 1.499747,
1.631875, 646.141299, 0.000037, 646.141336,-0.500243, 1.499750,
1.632500, 646.141137, 0.000036, 646.141174,-0.500244, 1.499753,
1.633125, 646.140977, 0.000036, 646.141013,-0.500245, 1.499756,
1.633750, 646.140818, 0.000035, 646.140853,-0.500246, 1.499760,
1.634375, 646.140660, 0.000034, 646.140694,-0.500247, 1.499763,
1.635000, 646.140503, 0.000034, 646.140537,-0.500248, 1.499766,
1.635625, 646.140348, 0.000033, 646.140381,-0.500249, 1.499769,
1.636250, 646.140193, 0.000033, 646.140226,-0.500250, 1.499772,
1.636875, 646.140040, 0.000032, 646.140072,-0.500251, 1.499775,
1.637500, 646.139888, 0.000032, 646.139919,-0.500252, 1.499778,
1.638125, 646.139737, 0.000031, 646.139768,-0.500253, 1.499781,
1.638750, 646.139587, 0.000031, 646.139618,-0.500254, 1.499784,
1.639375, 646.139439, 0.000030, 646.139469,-0.500255, 1.499787,
1.640000, 646.139291, 0.000030, 646.139321,-0.500256, 1.499790,
1.640625, 646.139145, 0.000029, 646.139174,-0.500256, 1.499793,
1.641250, 646.139000, 0.000029, 646.139029,-0.500257, 1.499796,
1.641875, 646.138856, 0.000029, 646.138885,-0.500258, 1.499799,
1.642500, 646.138713, 0.000028, 646.138741,-0.500259, 1.499801,
1.643125, 646.138572, 0.000028, 646.138600,-0.500260, 1.499804,
1.643750, 646.138431, 0.000028, 646.138459,-0.500260, 1.499807,
1.644375, 646.138292, 0.000027, 646.138319,-0.500261, 1.499810,
1.645000, 646.138154, 0.000027, 646.138181,-0.500262, 1.499813,
1.645625, 646.138017, 0.000027, 646.138044,-0.500262, 1.499816,
1.646250, 646.137881, 0.000027, 646.137908,-0.500263, 1.499819,
1.646875, 646.137746, 0.000027, 646.137773,-0.500263, 1.499822,
1.647500, 646.137613, 0.000026, 646.137639,-0.500264, 1.499825,
1.648125, 646.137481, 0.000026, 646.137507,-0.500264, 1.499827,
1.648750, 646.137349, 0.000026, 646.137376,-0.500265, 1.499830,
1.649375, 646.137219, 0.000026, 646.137245,-0.500265, 1.499833,
1.650000, 646.137090, 0.000026, 646.137116,-0.500266, 1.499836,
1.650625, 646.136963, 0.000026, 646.136989,-0.500266, 1.499839,
1.651250, 646.136836, 0.000026, 646.136862,-0.500267, 1.499841,
1.651875, 646.136711, 0.000026, 646.136737,-0.500267, 1.499844,
1.652500, 646.136586, 0.000026, 646.136612,-0.500267, 1.499847,
1.653125, 646.136463, 0.000026, 646.136489,-0.500268, 1.499850,
1.653750, 646.136341, 0.000026, 646.136367,-0.500268, 1.499852,
1.654375, 646.136220, 0.000026, 646.136246,-0.500268, 1.499855,
1.655000, 646.136100, 0.000026, 646.136127,-0.500269, 1.499858,
1.655625, 646.135982, 0.000026, 646.136008,-0.500269, 1.499861,
1.656250, 646.135864, 0.000026, 646.135891,-0.500269, 1.499863,
1.656875, 646.135748, 0.000027, 646.135774,-0.500269, 1.499866,
1.657500, 646.135633, 0.000027, 646.135659,-0.500269, 1.499869,
1.658125, 646.135518, 0.000027, 646.135545,-0.500270, 1.499871,
1.658750, 646.135405, 0.000027, 646.135432,-0.500270, 1.499874,
1.659375, 646.135293, 0.000027, 646.135321,-0.500270, 1.499876,
1.660000, 646.135183, 0.000027, 646.135210,-0.500270, 1.499879,
1.660625, 646.135073, 0.000028, 646.135101,-0.500270, 1.499882,
1.661250, 646.134964, 0.000028, 646.134992,-0.500270, 1.499884,
1.661875, 646.134857, 0.000028, 646.134885,-0.500270, 1.499887,
1.662500, 646.134751, 0.000028, 646.134779,-0.500270, 1.499889,
1.663125, 646.134645, 0.000029, 646.134674,-0.500270, 1.499892,
1.663750, 646.134541, 0.000029, 646.134570,-0.500270, 1.499895,
1.664375, 646.134438, 0.000029, 646.134467,-0.500270, 1.499897,
1.665000, 646.134336, 0.000029, 646.134365,-0.500270, 1.499900,
1.665625, 646.134235, 0.000030, 646.134265,-0.500270, 1.499902,
1.666250, 646.134135, 0.000030, 646.134165,-0.500270, 1.499905,
1.666875, 646.134037, 0.000030, 646.134067,-0.500270, 1.499907,
1.667500, 646.133939, 0.000031, 646.133970,-0.500269, 1.499910,
1.668125, 646.133843, 0.000031, 646.133874,-0.500269, 1.499912,
1.668750, 646.133747, 0.000031, 646.133778,-0.500269, 1.499915,
1.669375, 646.133653, 0.000032, 646.133684,-0.500269, 1.499917,
1.670000, 646.133559, 0.000032, 646.133591,-0.500269, 1.499919,
1.670625, 646.133467, 0.000033, 646.133500,-0.500268, 1.499922,
1.671250, 646.133376, 0.000033, 646.133409,-0.500268, 1.499924,
1.671875, 646.133286, 0.000033, 646.133319,-0.500268, 1.499927,
1.672500, 646.133197, 0.000034, 646.133230,-0.500267, 1.499929,
1.673125, 646.133109, 0.000034, 646.133143,-0.500267, 1.499931,
1.673750, 646.133022, 0.000035, 646.133056,-0.500267, 1.499934,
1.674375, 646.132936, 0.000035, 646.132971,-0.500266, 1.499936,
1.675000, 646.132851, 0.000035, 646.132886,-0.500266, 1.499938,
1.675625, 646.132767, 0.000036, 646.132803,-0.500266, 1.499941,
1.676250, 646.132684, 0.000036, 646.132720,-0.500265, 1.499943,
1.676875, 646.132602, 0.000037, 646.132639,-0.500265, 1.499945,
1.677500, 646.132521, 0.000037, 646.132559,-0.500264, 1.499948,
1.678125, 646.132442, 0.000038, 646.132479,-0.500264, 1.499950,
1.678750, 646.132363, 0.000038, 646.132401,-0.500263, 1.499952,
1.679375, 646.132285, 0.000039, 646.132324,-0.500263, 1.499954,
1.680000, 646.132208, 0.000039, 646.132248,-0.500262, 1.499957,
1.680625, 646.132133, 0.000040, 646.132172,-0.500262, 1.499959,
1.681250, 646.132058, 0.000040, 646.132098,-0.500261, 1.499961,
1.681875, 646.131984, 0.000041, 646.132025,-0.500261, 1.499963,
1.682500, 646.131912, 0.000041, 646.131953,-0.500260, 1.499965,
1.683125, 646.131840, 0.000042, 646.131881,-0.500259, 1.499968,
1.683750, 646.131769, 0.000042, 646.131811,-0.500259, 1.499970,
1.684375, 646.131699, 0.000043, 646.131742,-0.500258, 1.499972,
1.685000, 646.131631, 0.000043, 646.131674,-0.500257, 1.499974,
1.685625, 646.131563, 0.000044, 646.131606,-0.500257, 1.499976,
1.686250, 646.131496, 0.000044, 646.131540,-0.500256, 1.499978,
1.686875, 646.131430, 0.000045, 646.131475,-0.500255, 1.499980,
1.687500, 646.131365, 0.000045, 646.131410,-0.500255, 1.499983,
1.688125, 646.131301, 0.000046, 646.131347,-0.500254, 1.499985,
1.688750, 646.131238, 0.000046, 646.131284,-0.500253, 1.499987,
1.689375, 646.131176, 0.000047, 646.131223,-0.500252, 1.499989,
1.690000, 646.131115, 0.000047, 646.131162,-0.500252, 1.499991,
1.690625, 646.131055, 0.000047, 646.131102,-0.500251, 1.499993,
1.691250, 646.130996, 0.000048, 646.131044,-0.500250, 1.499995,
1.691875, 646.130937, 0.000048, 646.130986,-0.500249, 1.499997,
1.692500, 646.130880, 0.000049, 646.130929,-0.500248, 1.499999,
1.693125, 646.130824, 0.000049, 646.130873,-0.500247, 1.500001,
1.693750, 646.130768, 0.000050, 646.130818,-0.500247, 1.500003,
1.694375, 646.130714, 0.000050, 646.130764,-0.500246, 1.500005,
1.695000, 646.130660, 0.000051, 646.130711,-0.500245, 1.500007,
1.695625, 646.130607, 0.000051, 646.130658,-0.500244, 1.500009,
1.696250, 646.130555, 0.000052, 646.130607,-0.500243, 1.500010,
1.696875, 646.130504, 0.000052, 646.130556,-0.500242, 1.500012,
1.697500, 646.130454, 0.000053, 646.130507,-0.500241, 1.500014,
1.698125, 646.130405, 0.000053, 646.130458,-0.500240, 1.500016,
1.698750, 646.130356, 0.000054, 646.130410,-0.500239, 1.500018,
1.699375, 646.130309, 0.000054, 646.130363,-0.500238, 1.500020,
1.700000, 646.130262, 0.000055, 646.130317,-0.500237, 1.500022,
1.700625, 646.130217, 0.000055, 646.130272,-0.500236, 1.500024,
1.701250, 646.130172, 0.000056, 646.130227,-0.500235, 1.500025,
1.701875, 646.130128, 0.000056, 646.130184,-0.500234, 1.500027,
1.702500, 646.130084, 0.000056, 646.130141,-0.500233, 1.500029,
1.703125, 646.130042, 0.000057, 646.130099,-0.500232, 1.500031,
1.703750, 646.130001, 0.000057, 646.130058,-0.500231, 1.500033,
1.704375, 646.129960, 0.000058, 646.130018,-0.500230, 1.500034,
1.705000, 646.129920, 0.000058, 646.129978,-0.500229, 1.500036,
1.705625, 646.129881, 0.000058, 646.129940,-0.500227, 1.500038,
1.706250, 646.129843, 0.000059, 646.129902,-0.500226, 1.500039,
1.706875, 646.129806, 0.000059, 646.129865,-0.500225, 1.500041,
1.707500, 646.129769, 0.000060, 646.129829,-0.500224, 1.500043,
1.708125, 646.129733, 0.000060, 646.129793,-0.500223, 1.500045,
1.708750, 646.129698, 0.000060, 646.129759,-0.500222, 1.500046,
1.709375, 646.129664, 0.000061, 646.129725,-0.500221, 1.500048,
1.710000, 646.129631, 0.000061, 646.129692,-0.500219, 1.500050,
1.710625, 646.129598, 0.000061, 646.129660,-0.500218, 1.500051,
1.711250, 646.129567, 0.000062, 646.129629,-0.500217, 1.500053,
1.711875, 646.129536, 0.000062, 646.129598,-0.500216, 1.500054,
1.712500, 646.129506, 0.000063, 646.129568,-0.500215, 1.500056,
1.713125, 646.129476, 0.000063, 646.129539,-0.500213, 1.500058,
1.713750, 646.129447, 0.000063, 646.129511,-0.500212, 1.500059,
1.714375, 646.129419, 0.000063, 646.129483,-0.500211, 1.500061,
1.715000, 646.129392, 0.000064, 646.129456,-0.500210, 1.500062,
1.715625, 646.129366, 0.000064, 646.129430,-0.500208, 1.500064,
1.716250, 646.129340, 0.000064, 646.129405,-0.500207, 1.500065,
1.716875, 646.129315, 0.000065, 646.129380,-0.500206, 1.500067,
1.717500, 646.129291, 0.000065, 646.129356,-0.500205, 1.500068,
1.718125, 646.129268, 0.000065, 646.129333,-0.500203, 1.500070,
1.718750, 646.129245, 0.000065, 646.129310,-0.500202, 1.500071,
1.719375, 646.129223, 0.000066, 646.129288,-0.500201, 1.500073,
1.720000, 646.129201, 0.000066, 646.129267,-0.500199, 1.500074,
1.720625, 646.129181, 0.000066, 646.129247,-0.500198, 1.500076,
1.721250, 646.129161, 0.000066, 646.129227,-0.500197, 1.500077,
1.721875, 646.129142, 0.000067, 646.129208,-0.500195, 1.500078,
1.722500, 646.129123, 0.000067, 646.129190,-0.500194, 1.500080,
1.723125, 646.129105, 0.000067, 646.129172,-0.500193, 1.500081,
1.723750, 646.129088, 0.000067, 646.129155,-0.500191, 1.500083,
1.724375, 646.129072, 0.000067, 646.129139,-0.500190, 1.500084,
1.725000, 646.129056, 0.000067, 646.129123,-0.500189, 1.500085,
1.725625, 646.129041, 0.000068, 646.129108,-0.500187, 1.500087,
1.726250, 646.129026, 0.000068, 646.129094,-0.500186, 1.500088,
1.726875, 646.129012, 0.000068, 646.129080,-0.500184, 1.500089,
1.727500, 646.128999, 0.000068, 646.129067,-0.500183, 1.500091,
1.728125, 646.128986, 0.000068, 646.129055,-0.500182, 1.500092,
1.728750, 646.128975, 0.000068, 646.129043,-0.500180, 1.500093,
1.729375, 646.128963, 0.000068, 646.129032,-0.500179, 1.500095,
1.730000, 646.128953, 0.000069, 646.129021,-0.500177, 1.500096,
1.730625, 646.128943, 0.000069, 646.129011,-0.500176, 1.500097,
1.731250, 646.128933, 0.000069, 646.129002,-0.500174, 1.500098,
1.731875, 646.128924, 0.000069, 646.128993,-0.500173, 1.500100,
1.732500, 646.128916, 0.000069, 646.128985,-0.500172, 1.500101,
1.733125, 646.128909, 0.000069, 646.128978,-0.500170, 1.500102,
1.733750, 646.128902, 0.000069, 646.128971,-0.500169, 1.500103,
1.734375, 646.128895, 0.000069, 646.128964,-0.500167, 1.500104,
1.735000, 646.128889, 0.000069, 646.128958,-0.500166, 1.500106,
1.735625, 646.128884, 0.000069, 646.128953,-0.500164, 1.500107,
1.736250, 646.128880, 0.000069, 646.128949,-0.500163, 1.500108,
1.736875, 646.128876, 0.000069, 646.128945,-0.500161, 1.500109,
1.737500, 646.128872, 0.000069, 646.128941,-0.500160, 1.500110,
1.738125, 646.128869, 0.000069, 646.128938,-0.500159, 1.500111,
1.738750, 646.128867, 0.000069, 646.128936,-0.500157, 1.500112,
1.739375, 646.128865, 0.000069, 646.128934,-0.500156, 1.500113,
1.740000, 646.128864, 0.000069, 646.128933,-0.500154, 1.500115,
1.740625, 646.128863, 0.000069, 646.128932,-0.500153, 1.500116,
1.741250, 646.128863, 0.000069, 646.128932,-0.500151, 1.500117,
1.741875, 646.128863, 0.000069, 646.128932,-0.500150, 1.500118,
1.742500, 646.128864, 0.000069, 646.128933,-0.500148, 1.500119,
1.743125, 646.128865, 0.000069, 646.128934,-0.500147, 1.500120,
1.743750, 646.128867, 0.000068, 646.128936,-0.500145, 1.500121,
1.744375, 646.128870, 0.000068, 646.128938,-0.500144, 1.500122,
1.745000, 646.128873, 0.000068, 646.128941,-0.500142, 1.500123,
1.745625, 646.128876, 0.000068, 646.128944,-0.500141, 1.500124,
1.746250, 646.128880, 0.000068, 646.128948,-0.500139, 1.500125,
1.746875, 646.128885, 0.000068, 646.128952,-0.500138, 1.500126,
1.747500, 646.128889, 0.000068, 646.128957,-0.500136, 1.500127,
